sale_price_with_floor,sale_price_with_floor_recent,sale_price_with_floor_group,sale_price_with_floor_group_recent,sale_price_with_complex_group,sale_price_with_complex_group_recent,training_volume_standard_area,training_volume_standard_year,apt_detail_pk,price
441.4361389052384,434.89634425479045,455.44998458476977,450.26486168334316,455.44998458476977,450.26486168334316,2.2962962962962963,0.9375,43,415.93093976849127
378.58839775772685,376.5403925148334,405.7453652387472,407.9187585577362,405.7453652387472,407.9187585577362,2.206896551724138,2.08,46,372.7369542066028
464.0194736041381,464.0194736041381,462.4980982808459,456.41259698767686,462.4980982808459,456.41259698767686,1.2,1.0526315789473684,46,462.4980982808459
361.50585888805784,361.50585888805784,365.5572176514585,367.73871852405887,365.5572176514585,367.73871852405887,2.206896551724138,2.08,47,367.7387185240588
363.5834787667248,363.5834787667248,370.4099440823449,361.5058588880578,370.4099440823449,361.5058588880578,0.3076923076923077,0.4158415841584158,47,361.50585888805784
541.0103590180219,546.3317723854123,537.8175109975876,535.6889456506315,537.8175109975876,535.6889456506315,2.2962962962962963,1.048888888888889,49,499.5033347523769
610.1887327940967,610.1887327940967,570.0925018398063,568.9688959165333,570.0925018398063,568.9688959165333,0.5217391304347826,0.31683168316831684,49,578.2602525897545
523.9919140334079,523.9919140334079,523.9919140334079,523.9919140334079,531.4395148420044,531.4395148420044,2.2962962962962963,0.9375,52,501.915097350782
630.3862112990744,630.3862112990744,563.8897755080328,577.5982715018783,566.7491222470476,574.5292052345994,0.4117647058823529,0.96,52,614.4270667092244
588.6135430578225,586.1403769105209,588.6135430578225,586.1403769105209,588.6135430578225,586.1403769105209,2.2857142857142856,1.3333333333333333,53,571.3013800267101
442.5814911952042,442.5814911952042,442.5814911952042,442.5814911952042,442.5814911952042,442.5814911952042,2.2,0.5517241379310345,54,443.3620581990758
559.7233102853186,559.7233102853186,558.5737479705258,560.8728726001112,558.5737479705258,560.8728726001112,0.46153846153846156,0.64,54,561.3837891844636
483.9515424003996,466.77906831522415,483.9515424003996,466.77906831522415,483.9515424003996,466.77906831522415,1.2,1.0526315789473684,54,468.3402023229674
571.8772939107871,571.8772939107871,570.0482620539295,549.1160085810046,570.0482620539295,549.1160085810046,1.12,1.1508379888268156,55,563.3418119121187
540.7837523442092,540.7837523442092,547.49020248602,534.0773022023983,547.49020248602,534.0773022023983,0.35294117647058826,0.22325581395348837,55,559.9276191126513
525.7072363020607,523.0100990201182,531.7001889353926,542.9789663497781,531.7001889353926,542.9789663497781,0.45161290322580644,0.34579439252336447,56,534.7367828546501
528.7723029658514,529.3631100082714,528.7723029658514,529.3631100082714,528.7723029658514,529.3631100082714,0.45161290322580644,0.35714285714285715,57,508.09405648115325
428.02518690433163,428.02518690433163,413.18698042498147,413.18698042498147,413.18698042498147,413.18698042498147,2.2,0.5517241379310345,58,426.12285274031234
434.683356478399,428.02518690433163,439.14652509398263,435.00041217240226,439.14652509398263,435.00041217240226,0.46153846153846156,0.64,58,428.02518690433163
437.5368577244279,437.5368577244279,431.38224719377735,433.21337098802053,431.38224719377735,433.21337098802053,0.7619047619047619,1.2,58,418.51351608423533
416.6111819202161,418.51351608423533,405.8685889939897,404.24600985409097,405.8685889939897,404.24600985409097,0.7619047619047619,1.2,58,401.3925086080621
463.78404964774984,465.3271032543965,471.43502378070633,474.97118829593836,471.43502378070633,474.97118829593836,0.46153846153846156,0.64,59,480.27543506878646
430.60839710484566,423.85753757576634,430.60839710484566,423.85753757576634,430.60839710484566,423.85753757576634,0.45161290322580644,0.38461538461538464,59,418.0710865508412
468.3408798298783,466.53261388458924,466.6438917889148,460.20368307607737,466.6438917889148,460.20368307607737,0.5217391304347826,0.3515151515151515,59,411.56132914780045
423.728813559322,423.728813559322,423.728813559322,423.728813559322,423.728813559322,423.728813559322,2.2962962962962963,0.9375,60,409.6045197740113
462.72044700541295,462.72044700541295,453.9898725336127,453.9898725336127,453.9898725336127,453.9898725336127,1.368421052631579,1.0,61,462.72044700541295
416.7394214539317,408.5908852802515,421.16291251964384,415.02968395320414,421.16291251964384,415.02968395320414,0.7619047619047619,0.6779661016949152,61,366.6841278156103
460.6580829756796,452.78969957081546,448.24238708358877,444.70122152525585,448.24238708358877,444.70122152525585,0.4117647058823529,0.4824561403508772,62,424.89270386266094
414.0836115085042,402.95660467334284,430.40322153340753,425.02275978670826,430.40322153340753,425.02275978670826,0.5217391304347826,0.3515151515151515,62,386.26609442060084
462.5658104994028,459.20169551395264,462.5658104994028,459.20169551395264,462.5658104994028,459.20169551395264,0.4117647058823529,0.4824561403508772,63,459.20169551395264
447.42729306487695,447.42729306487695,471.44707406099144,470.0341457671023,471.44707406099144,470.0341457671023,2.2857142857142856,1.1933701657458564,63,447.42729306487695
542.4528301886792,542.4528301886792,540.4874213836478,540.4874213836478,544.4182389937107,544.4182389937107,0.9523809523809523,0.6956521739130435,64,550.3144654088051
539.0679594689028,540.4874213836478,543.3887391434562,538.0306603773585,545.8075797007158,539.9960691823899,1.1875,2.0842105263157893,64,540.4874213836478
472.72727272727275,472.72727272727275,472.72727272727275,472.72727272727275,472.72727272727275,472.72727272727275,1.7272727272727273,1.0649350649350648,66,483.2323232323232
526.2626262626263,523.9057239057239,537.7777777777777,530.394857667585,537.7777777777777,530.394857667585,1.1875,2.0842105263157893,66,525.2525252525253
549.4949494949495,549.4949494949495,549.4949494949495,549.4949494949495,549.4949494949495,549.4949494949495,0.3125,0.25210084033613445,66,484.8484848484849
442.59651120103285,434.3468092215169,469.7380307136405,470.0845181967801,472.3876408788262,470.93423750067024,1.1818181818181819,0.75,67,423.20971154917027
518.0127148575466,515.0694607958559,533.9903797638669,539.596577976611,533.9903797638669,539.596577976611,0.75,0.5932203389830508,69,500.35319048740286
478.0156267653986,471.4972318549614,478.59503964632637,475.64530134342147,478.59503964632637,475.64530134342147,1.1818181818181819,0.75,71,456.2876437306078
422.8265498570299,419.78463223215914,422.8265498570299,419.78463223215914,422.8265498570299,419.78463223215914,1.1818181818181819,0.75,71,410.658879357547
460.343533897102,456.28764373060784,460.343533897102,456.28764373060784,460.343533897102,456.28764373060784,0.7,0.5277777777777778,71,450.2038084808663
473.7340772712917,473.7340772712917,473.7340772712917,473.7340772712917,473.7340772712917,473.7340772712917,1.1818181818181819,0.75,72,463.20665333192966
524.5436824384193,524.5436824384193,523.0247335510493,521.8855218855218,523.0247335510493,521.8855218855218,0.75,0.5932203389830508,73,552.8973950026582
482.26627173995604,481.506797296271,494.4178628389154,493.35459861775655,494.4178628389154,493.35459861775655,1.1818181818181819,0.75,73,485.9117490696438
446.5775984214001,445.0939519150167,437.67571938309976,437.67571938309976,437.67571938309976,437.67571938309976,0.5185185185185185,0.5714285714285714,74,426.54837058522435
386.94934132196494,386.94934132196494,381.57237777009635,382.0284594999424,381.57237777009635,382.0284594999424,0.36363636363636365,0.32967032967032966,75,362.9450397511234
377.9237239313285,377.9237239313285,379.2679648192956,379.2679648192956,379.2679648192956,379.2679648192956,0.3125,0.25210084033613445,75,345.66194262011754
519.9430199430199,512.8205128205128,497.5071225071225,503.32383665717,497.5071225071225,503.32383665717,0.25,0.6666666666666666,76,509.97150997151
490.7734589713388,490.7734589713388,490.7734589713388,490.7734589713388,490.7734589713388,490.7734589713388,0.5185185185185185,0.6964285714285714,77,485.86572438162545
435.6327813667978,433.6526323605852,429.6510812438636,423.7209475012995,429.6510812438636,423.7209475012995,1.5384615384615385,1.255813953488372,78,445.53352639786146
422.1960559674973,422.01925694908533,431.01993425005236,429.4448157223831,431.01993425005236,429.4448157223831,0.7857142857142857,0.4036697247706422,78,289.59679215860996
359.1954022988506,359.1954022988506,359.1954022988506,359.1954022988506,359.1954022988506,359.1954022988506,1.7272727272727273,1.0649350649350648,79,352.66457680250784
391.58985481053077,391.58985481053077,391.58985481053077,391.58985481053077,391.58985481053077,391.58985481053077,0.75,0.5932203389830508,80,387.3727332971866
213.0790511507446,213.0790511507446,213.0790511507446,213.0790511507446,213.0790511507446,213.0790511507446,0.13333333333333333,0.5161290322580645,82,201.30672788274765
206.01565718994644,206.01565718994644,206.01565718994644,206.01565718994644,206.01565718994644,206.01565718994644,0.13333333333333333,0.5161290322580645,82,206.01565718994644
354.38815926620805,354.38815926620805,354.38815926620805,354.38815926620805,333.54179695643114,333.5417969564311,1.6,1.1147540983606556,86,353.3458411507192
436.97306189594906,436.97306189594906,436.97306189594906,436.97306189594906,436.97306189594906,436.97306189594906,2.5,0.43478260869565216,91,429.77585852354514
450.1500500166722,450.1500500166722,450.1500500166722,450.1500500166722,450.1500500166722,450.1500500166722,0.0,1.2105263157894737,92,446.8156052017339
448.95917686848,445.9819939979994,448.95917686848,445.9819939979994,448.95917686848,445.9819939979994,2.0,1.8888888888888888,92,433.47782594198065
404.1725363922989,404.1725363922989,404.1725363922989,404.1725363922989,412.5578587240894,395.78721406050846,4.7924528301886795,2.0714285714285716,94,422.6202455222379
353.77358490566036,353.7735849056604,357.91128765309503,355.84243627937775,359.9801390268123,355.84243627937775,0.25,0.5,104,341.3604766633565
1629.3236533566987,1602.203029165102,1622.4231395091329,1612.6340384695623,1622.4231395091329,1612.6340384695623,0.6086956521739131,0.4444444444444444,106,1561.5220928777069
1646.0132682438352,1646.0132682438352,1617.8495431217925,1609.7133558643134,1617.8495431217925,1609.7133558643134,2.0,0.6486486486486487,106,1564.6513956690449
2428.958849192312,2629.4069095625514,2560.8713595094914,2711.9443461855913,2560.8713595094914,2711.9443461855913,0.6,0.5066666666666667,244531,2405.3767244428723
2621.2438663800526,2558.6605353142318,2600.5564377946193,2568.2056810461477,2600.5564377946193,2568.2056810461477,2.0625,1.3157894736842106,244531,2594.0337224383916
2283.685076652135,2291.783915481118,2235.8301521376516,2242.6503830782494,2235.8301521376516,2242.6503830782494,1.75,1.7333333333333334,244533,2413.6039495337354
2300.121608953205,2242.0743759196857,2306.9396710960855,2246.6550597438527,2306.9396710960855,2246.6550597438527,0.7878787878787878,0.7228915662650602,244533,2060.967008855105
2220.306663532116,2220.306663532116,2246.4279183972,2194.1854086670323,2246.4279183972,2194.1854086670323,1.2571428571428571,0.9382716049382716,244533,2037.45787947653
1867.0367099785542,1867.0367099785542,1876.9485844041162,1879.6518228838147,1876.9485844041162,1879.6518228838147,1.4545454545454546,0.5,244535,1879.6518228838147
2018.4180648416805,1976.3676884908118,2018.4180648416805,1976.3676884908118,2018.4180648416805,1976.3676884908118,1.2571428571428571,0.9382716049382716,244535,2049.9558471048317
2092.198581560284,2074.468085106383,2093.8104448742747,2080.3782505910167,2093.8104448742747,2080.3782505910167,4.384615384615385,2.7857142857142856,111,2056.7375886524824
2106.9739952718674,2106.9739952718674,2138.1665353296557,2113.8691883372735,2138.1665353296557,2113.8691883372735,0.39215686274509803,0.42857142857142855,111,1962.174940898345
1660.6041436027201,1660.6041436027201,1660.6041436027201,1660.6041436027201,1660.6041436027201,1660.6041436027201,3.696969696969697,2.0,112,1581.5277558121145
1600.901470820813,1595.0172572587471,1626.5158088659591,1636.5217891392176,1626.5158088659591,1636.5217891392176,0.6511627906976745,0.375,112,1541.9895619168117
1847.2244187885494,1810.849280404871,1863.3560018978333,1845.9943416451404,1863.3560018978333,1845.9943416451404,0.39215686274509803,0.42857142857142855,112,1708.0499762770837
1604.032997250229,1604.032997250229,1623.674217624722,1623.674217624722,1623.674217624722,1623.674217624722,4.918918918918919,1.7333333333333334,113,1636.7683645410502
1854.9865989561292,1854.9865989561292,1920.9338411623642,1813.6751103319023,1920.9338411623642,1813.6751103319023,0.39215686274509803,0.42857142857142855,114,1558.7529976019184
1768.5783010507657,1762.8813773895429,1781.343629995358,1774.6780374961156,1761.9771037925234,1754.847254277562,4.384615384615385,2.7857142857142856,115,1785.036080516521
2672.0466263169697,2660.091160427408,2668.7962340282447,2656.977757852001,2656.67839221975,2636.0642812420283,1.4666666666666666,1.0625,196836,2605.917955615333
537.9933241704299,537.9933241704299,529.0485852040927,531.7756397670004,529.0485852040927,531.7756397670004,2.4,1.6842105263157894,119,490.86982132338505
523.5944760782774,526.8669415537667,523.5944760782774,526.8669415537667,523.5944760782774,526.8669415537667,1.0,1.121212121212121,119,517.3767916748478
636.167288435107,634.8583022449112,641.3069842113166,629.2951109365796,641.3069842113166,629.2951109365796,0.5,0.3181818181818182,119,608.6785784409974
638.1307677204005,638.1307677204005,641.4032331958898,634.8583022449112,641.4032331958898,634.8583022449112,1.2,0.6464646464646465,119,618.4959748674652
503.39188270222763,501.94058814748473,503.39188270222763,501.94058814748473,503.39188270222763,501.94058814748473,0.5,0.34782608695652173,120,470.2194357366771
325.0542888165038,325.0542888165038,325.0542888165038,325.0542888165038,326.18530582699964,323.92327180600796,0.0,1.3793103448275863,121,325.7328990228013
322.11364458921463,316.6847629388346,322.11364458921463,316.6847629388346,322.11364458921463,316.6847629388346,0.0,1.8064516129032258,121,315.77994933043794
333.92698130008904,333.92698130008904,333.92698130008904,333.92698130008904,333.92698130008904,333.92698130008904,0.0,1.1724137931034482,123,320.5699020480855
311.6651825467498,311.6651825467498,311.6651825467498,311.6651825467498,311.6651825467498,311.6651825467498,0.0,1.1147540983606556,123,314.6334223805284
460.14257939079715,453.66169799092677,467.9490956224592,460.46662346079063,467.9490956224592,460.46662346079063,1.0,0.7142857142857143,125,437.45949449125084
486.0661049902787,486.0661049902787,486.0661049902787,486.0661049902787,486.0661049902787,486.0661049902787,0.8,1.2307692307692308,125,469.8639014906027
445.12449575740715,445.12449575740715,456.7162795010897,455.55710112672136,456.94811517596327,455.09342977697406,1.3333333333333333,0.7898089171974523,128,417.3042147725692
495.7022480548636,495.7022480548636,495.7022480548636,495.7022480548636,501.2762554971246,490.1282406126026,0.25,0.6,126,394.40907832825906
485.55371036688496,485.55371036688496,479.5184057569886,475.3667312482701,492.6653750345973,494.664329427684,0.8,1.2307692307692308,126,442.8452809299751
405.3892929533802,405.3892929533802,405.3892929533802,405.3892929533802,405.3892929533802,405.3892929533802,1.75,1.0458715596330275,129,423.27411470132347
284.2809364548495,284.2809364548495,284.2809364548495,284.2809364548495,284.2809364548495,284.2809364548495,0.0,0.43902439024390244,213260,270.90301003344484
249.6672632979944,246.11042269034834,251.22062296783483,246.11042269034834,251.22062296783483,246.11042269034834,2.0,0.6666666666666666,213262,229.93253476524853
235.37719195010004,235.37719195010004,233.9060845004119,233.9060845004119,233.9060845004119,233.9060845004119,1.3333333333333333,0.5652173913043478,213263,229.49276215134753
240.42098892045934,239.3001451492684,242.79669039200536,241.26162174885255,242.79669039200536,241.26162174885255,0.0,1.1111111111111112,213263,230.66964811109804
241.26162174885252,239.30014514926836,238.26591203312398,237.73096386960106,238.26591203312398,237.73096386960106,0.0,0.3793103448275862,213263,231.84653407084855
220.031684562577,220.031684562577,214.4575485536584,213.34272135187467,214.4575485536584,213.34272135187467,0.0,0.5373134328358209,213264,215.63105087132547
231.03326879070585,231.03326879070585,233.2335856363316,228.83295194508008,233.2335856363316,228.83295194508008,1.0,0.6046511627906976,213264,220.031684562577
343.0388219544846,343.0388219544846,339.4530502964238,341.36546184738955,339.4530502964238,341.36546184738955,1.3333333333333333,1.45,135,327.9785809906292
356.42570281124495,353.49732262382867,358.51740294511376,355.5890227576974,358.51740294511376,355.5890227576974,2.0,0.7272727272727273,135,344.71218206157965
348.853766196782,348.853766196782,348.853766196782,348.853766196782,348.853766196782,348.853766196782,0.5,0.9743589743589743,136,345.2940338886516
336.866902237927,336.866902237927,324.2470132929497,326.73733804475853,324.2470132929497,326.73733804475853,1.0,0.7575757575757576,137,335.68904593639576
321.45661562622695,313.6042402826855,316.3965720320051,312.9732458354366,316.3965720320051,312.9732458354366,0.3333333333333333,0.6909090909090909,137,282.6855123674912
346.8786808009423,346.8786808009423,340.4004711425206,353.35689045936397,340.4004711425206,353.35689045936397,1.4,0.8181818181818182,137,306.24263839811545
1980.022459956262,1980.022459956262,1980.022459956262,1980.022459956262,1980.022459956262,1980.022459956262,1.0,0.46153846153846156,139,1915.0067970920268
757.2212176925532,757.2212176925532,752.1310379408324,745.8632792913254,768.3132511813776,762.5773023566773,0.0,1.0,141,668.5609226140732
621.4478649583718,621.4478649583718,615.4308997325068,627.4648301842369,615.4308997325068,627.4648301842369,0.0,2.4,142,600.388486667844
730.0481168076986,730.0481168076986,730.0481168076986,730.0481168076986,730.0481168076986,730.0481168076986,0.0,2.75,146,688.5681101708976
991.3721586195453,912.5601460096234,991.3721586195453,912.5601460096234,991.3721586195453,912.5601460096234,0.0,0.6341463414634146,146,904.2641446822631
803.3715264059002,803.3715264059002,803.3715264059002,803.3715264059002,803.3715264059002,803.3715264059002,1.0,0.6666666666666666,147,788.8844988805479
911.7504112457008,898.8656027686983,902.6163383498512,881.7337888670324,909.328819826801,888.5399531429142,0.0,0.16666666666666666,148,818.7528039479587
742.3672103722292,742.3672103722292,778.9627770807194,780.705423114457,745.1554440262094,780.705423114457,0.0,1.3333333333333333,149,741.3216227519866
823.8502749167743,823.8502749167743,823.8502749167743,823.8502749167743,826.5121188584175,821.1884309751312,0.0,0.6341463414634146,149,798.8289418653283
292.5975325108369,292.5975325108369,297.87707013448926,297.87707013448926,297.87707013448926,297.87707013448926,0.5714285714285714,0.736,150,283.4278092697566
440.8817635270541,440.8817635270541,440.8817635270541,440.8817635270541,440.8817635270541,440.8817635270541,0.21052631578947367,0.3143631436314363,154,375.751503006012
433.36673346693385,434.2017368069472,432.3799113378272,427.52171008684036,432.3799113378272,427.52171008684036,0.14,0.24620060790273557,154,387.44154976619905
447.42729306487695,447.42729306487695,462.1452961262216,462.1452961262216,462.1452961262216,462.1452961262216,0.23333333333333334,0.5322128851540616,155,435.65289061580125
436.84140322795776,430.172068827531,439.06451469476673,446.6072143142971,439.06451469476673,446.6072143142971,0.4067796610169492,0.472289156626506,156,415.16606642657064
396.1584633853542,390.15606242497,394.3243964252367,394.1576630652261,394.3243964252367,394.1576630652261,0.32,0.5029239766081871,156,365.14605842336937
359.34139286508935,356.0038567084477,361.0966896585824,359.7122302158274,361.0966896585824,359.7122302158274,0.27586206896551724,0.37037037037037035,157,296.66988059037305
613.2228719948018,633.5282651072125,613.2228719948018,633.5282651072125,613.2228719948018,633.5282651072125,1.1428571428571428,1.3571428571428572,159,584.7953216374269
706.6276803118908,706.6276803118908,790.5777899610137,775.9784075573548,790.5777899610137,775.9784075573548,0.5,0.9830508474576272,159,706.6276803118908
646.6680156481856,646.6680156481856,674.4907594765951,674.4907594765951,618.845271819776,618.845271819776,5.333333333333333,2.511627906976744,161,535.5456630244165
784.095507891542,784.095507891542,795.8990961823823,795.8990961823823,768.9194658033185,775.6643733980845,0.0,0.4,161,741.9398354242547
660.1994071678793,673.6728644570197,650.094314201024,673.6728644570197,650.094314201024,673.6728644570197,4.5,2.109090909090909,163,654.0150902721639
458.88743210339015,458.88743210339015,471.06199662858205,477.6175313729163,471.06199662858205,477.6175313729163,0.0,0.43243243243243246,199875,451.3953923955797
455.79696572391833,455.79696572391833,457.20172316913283,454.39220827870383,457.20172316913283,454.39220827870383,0.0,3.230769230769231,199875,477.6175313729163
599.3631766248361,599.3631766248361,580.63307735531,599.3631766248361,580.63307735531,599.3631766248361,0.0,0.7272727272727273,199875,575.0140475744521
460.9192417553882,460.9192417553882,460.9192417553882,460.9192417553882,460.9192417553882,460.9192417553882,0.0,1.6428571428571428,199878,447.93560114256036
584.2638275772526,584.2638275772526,584.2638275772526,584.2638275772526,584.2638275772526,584.2638275772526,0.0,0.7272727272727273,199878,532.3292651259413
495.328154902623,495.328154902623,495.328154902623,495.328154902623,495.328154902623,495.328154902623,0.0,1.5172413793103448,199881,495.328154902623
270.8124373119358,272.4841190237379,270.8124373119358,272.4841190237379,275.1588097626212,273.59857349827263,1.4285714285714286,0.6404199475065617,168,257.4389836175192
498.3816595549284,497.82168016217,481.5233325729402,478.1524039915331,481.5233325729402,478.1524039915331,0.36363636363636365,0.3630769230769231,171,461.9829990256359
453.5833081342607,453.5833081342607,438.7693078349263,453.5833081342607,438.7693078349263,453.5833081342607,0.5230769230769231,0.4419134396355353,171,401.5052246077344
432.5789721829326,432.5789721829326,478.54785478547853,478.54785478547853,461.4568599717114,461.4568599717114,0.4897959183673469,0.6070460704607046,173,403.1117397454031
516.2659123055163,516.2659123055163,463.02844570171305,463.02844570171305,461.70943624974745,463.02844570171305,0.4230769230769231,0.2969187675070028,173,400.75436115040077
684.8540045261357,684.8540045261357,684.5780206435944,685.1299884086768,684.5780206435944,685.1299884086768,0.19047619047619047,0.5538461538461539,174,658.0145719489982
468.5408299866131,468.5408299866131,474.72498690413846,469.37751004016064,474.72498690413846,469.37751004016064,2.0,1.4035087719298245,175,480.25435073627847
507.98258345428155,507.98258345428155,493.29601216393667,487.824544428318,493.29601216393667,487.824544428318,1.4444444444444444,0.9375,212642,515.2394775036284
435.0670592083742,429.34249263984304,443.9459787840552,441.60942100098134,440.8305684066234,437.5204448806019,0.0,1.032258064516129,212643,425.2535165194635
400.0067369555698,400.84885640179203,409.19987424349597,412.63852864890356,409.19987424349597,412.63852864890356,0.0,3.230769230769231,212647,389.0591841546805
595.84110903759,595.0413223140496,614.3917177641517,614.7884373690824,614.3917177641517,614.7884373690824,2.3333333333333335,0.7373737373737373,182,586.5102639296188
559.0866290018832,559.0866290018832,637.2746838848534,593.2203389830509,637.2746838848534,593.2203389830509,0.2857142857142857,0.38974358974358975,183,564.9717514124294
730.1749023603328,730.1749023603328,730.1749023603328,730.1749023603328,730.1749023603328,730.1749023603328,2.0,0.2926829268292683,185,721.6844965189337
538.2003395585739,543.2937181663837,560.4414261460103,576.5704584040747,560.4414261460103,576.5704584040747,2.0,1.380281690140845,184,539.8981324278438
730.0509337860781,730.0509337860781,719.4397283531408,718.7323146576118,719.4397283531408,718.7323146576118,0.4,0.6486486486486487,184,716.4685908319185
549.3711146450773,549.3711146450773,549.3711146450773,539.7330249144619,549.3711146450773,539.7330249144619,4.5,2.793103448275862,186,542.1425473471159
659.4160182346931,659.4160182346931,663.522754067437,655.3092824019492,663.522754067437,655.3092824019492,0.5714285714285714,0.5833333333333334,188,504.5979721763735
710.3277528884697,708.222454272914,702.3276181493584,703.7311505597287,702.3276181493584,703.7311505597287,0.5714285714285714,0.5833333333333334,188,695.5906625795803
967.6542538733349,946.2112288967413,956.5433017171905,924.617196702002,956.5433017171905,924.617196702002,2.3333333333333335,0.5066666666666667,189,918.7279151943463
606.6674519967016,600.7774767345977,620.9553919873537,619.7095400770746,620.9553919873537,619.7095400770746,0.4,0.6486486486486487,212733,588.9975262103899
624.3373777830134,615.5024148898575,624.3373777830134,615.5024148898575,624.3373777830134,615.5024148898575,0.4,0.6486486486486487,212733,612.5574272588055
276.07361963190186,276.07361963190186,276.07361963190186,276.07361963190186,276.07361963190186,276.07361963190186,0.0,1.435897435897436,192,286.2985685071575
493.1637303584791,493.1637303584791,476.79579620433987,473.6072376028842,476.79579620433987,473.6072376028842,0.4,0.4151898734177215,203,488.06203659614994
441.7854677868482,416.4980841088131,480.6090391984197,479.8477927001536,480.6090391984197,479.8477927001536,0.5230769230769231,0.4419134396355353,204,412.92810053073754
408.5736707867373,408.5736707867373,408.5736707867373,408.5736707867373,408.5736707867373,408.5736707867373,0.4897959183673469,0.6070460704607046,205,397.29252501471456
465.96036884441827,465.96036884441827,468.14030039456765,468.14030039456765,468.14030039456765,468.14030039456765,0.6222222222222222,0.7377521613832853,205,444.37904649793995
